id,SpatialCode,country,bloc,year,ncdstype,smr,urbrte,gdpercpta,hcexp,avrgprecp,avrgtemp,observed_deaths,expected_deaths,mortality_rate,population
10,ZAF,South Africa,SADC,2002,malineopms,0.12554,57.898,2708.423333,180.861557,40.13036687,17.53793755,48628,387345,812.7,47661514
10,ZAF,South Africa,SADC,2002,rsptoryds,0.0588,57.898,2708.423333,180.861557,40.13036687,17.53793755,22774,387345,812.7,47661514
10,ZAF,South Africa,SADC,2003,cvds,0.21674,58.446,4095.6837,288.3763123,40.13036687,17.53793755,85162,392914,816.8,48104048
10,ZAF,South Africa,SADC,2003,diabmtus,0.06309,58.446,4095.6837,288.3763123,40.13036687,17.53793755,24787,392914,816.8,48104048
10,ZAF,South Africa,SADC,2003,malineopms,0.12533,58.446,4095.6837,288.3763123,40.13036687,17.53793755,49243,392914,816.8,48104048
10,ZAF,South Africa,SADC,2003,rsptoryds,0.05905,58.446,4095.6837,288.3763123,40.13036687,17.53793755,23203,392914,816.8,48104048
10,ZAF,South Africa,SADC,2004,cvds,0.21668,58.993,5268.278576,365.5348816,40.13036687,17.53793755,84359,389323,801.8,48556071
10,ZAF,South Africa,SADC,2004,diabmtus,0.06509,58.993,5268.278576,365.5348816,40.13036687,17.53793755,25340,389323,801.8,48556071
10,ZAF,South Africa,SADC,2004,malineopms,0.12585,58.993,5268.278576,365.5348816,40.13036687,17.53793755,48997,389323,801.8,48556071
10,ZAF,South Africa,SADC,2004,rsptoryds,0.05849,58.993,5268.278576,365.5348816,40.13036687,17.53793755,22773,389323,801.8,48556071
10,ZAF,South Africa,SADC,2005,cvds,0.21586,59.536,5893.187076,404.3996887,40.13036687,17.53793755,84350,390765,797.2,49017147
10,ZAF,South Africa,SADC,2005,diabmtus,0.06736,59.536,5893.187076,404.3996887,40.13036687,17.53793755,26320,390765,797.2,49017147
10,ZAF,South Africa,SADC,2005,malineopms,0.12478,59.536,5893.187076,404.3996887,40.13036687,17.53793755,48760,390765,797.2,49017147
10,ZAF,South Africa,SADC,2005,rsptoryds,0.05776,59.536,5893.187076,404.3996887,40.13036687,17.53793755,22569,390765,797.2,49017147
10,ZAF,South Africa,SADC,2006,cvds,0.21914,60.077,6139.581618,422.1888428,40.13036687,17.53793755,86785,396033,800.2,49491756
10,ZAF,South Africa,SADC,2006,diabmtus,0.07034,60.077,6139.581618,422.1888428,40.13036687,17.53793755,27858,396033,800.2,49491756
10,ZAF,South Africa,SADC,2006,malineopms,0.12683,60.077,6139.581618,422.1888428,40.13036687,17.53793755,50227,396033,800.2,49491756
10,ZAF,South Africa,SADC,2006,rsptoryds,0.05749,60.077,6139.581618,422.1888428,40.13036687,17.53793755,22769,396033,800.2,49491756
10,ZAF,South Africa,SADC,2007,cvds,0.22326,60.616,6662.062785,460.0228882,40.13036687,17.53793755,89097,399069,798.2,49996094
10,ZAF,South Africa,SADC,2007,diabmtus,0.07309,60.616,6662.062785,460.0228882,40.13036687,17.53793755,29166,399069,798.2,49996094
10,ZAF,South Africa,SADC,2007,malineopms,0.12531,60.616,6662.062785,460.0228882,40.13036687,17.53793755,50009,399069,798.2,49996094
10,ZAF,South Africa,SADC,2007,rsptoryds,0.05727,60.616,6662.062785,460.0228882,40.13036687,17.53793755,22855,399069,798.2,49996094
10,ZAF,South Africa,SADC,2008,cvds,0.22633,61.154,6251.877427,446.9043579,40.13036687,17.53793755,92013,406549,804,50565812
10,ZAF,South Africa,SADC,2008,diabmtus,0.07584,61.154,6251.877427,446.9043579,40.13036687,17.53793755,30832,406549,804,50565812
10,ZAF,South Africa,SADC,2008,malineopms,0.12467,61.154,6251.877427,446.9043579,40.13036687,17.53793755,50686,406549,804,50565812
10,ZAF,South Africa,SADC,2008,rsptoryds,0.05698,61.154,6251.877427,446.9043579,40.13036687,17.53793755,23165,406549,804,50565812
10,ZAF,South Africa,SADC,2009,cvds,0.2268,61.687,6444.18684,492.9426575,40.13036687,17.53793755,92786,409110,799.5,51170779
10,ZAF,South Africa,SADC,2009,diabmtus,0.07825,61.687,6444.18684,492.9426575,40.13036687,17.53793755,32012,409110,799.5,51170779
10,ZAF,South Africa,SADC,2009,malineopms,0.12535,61.687,6444.18684,492.9426575,40.13036687,17.53793755,51280,409110,799.5,51170779
10,ZAF,South Africa,SADC,2009,rsptoryds,0.05614,61.687,6444.18684,492.9426575,40.13036687,17.53793755,22969,409110,799.5,51170779
10,ZAF,South Africa,SADC,2010,cvds,0.22486,62.218,8059.562798,628.1286011,40.13036687,17.53793755,91140,405321,782.7,51784921
10,ZAF,South Africa,SADC,2010,diabmtus,0.08032,62.218,8059.562798,628.1286011,40.13036687,17.53793755,32557,405321,782.7,51784921
10,ZAF,South Africa,SADC,2010,malineopms,0.12747,62.218,8059.562798,628.1286011,40.13036687,17.53793755,51665,405321,782.7,51784921
10,ZAF,South Africa,SADC,2010,rsptoryds,0.05487,62.218,8059.562798,628.1286011,40.13036687,17.53793755,22240,405321,782.7,51784921
10,ZAF,South Africa,SADC,2011,cvds,0.22718,62.746,8737.041269,694.1005859,40.13036687,17.53793755,89723,394951,753.1,52443325
10,ZAF,South Africa,SADC,2011,diabmtus,0.08292,62.746,8737.041269,694.1005859,40.13036687,17.53793755,32748,394951,753.1,52443325
10,ZAF,South Africa,SADC,2011,malineopms,0.13099,62.746,8737.041269,694.1005859,40.13036687,17.53793755,51734,394951,753.1,52443325
10,ZAF,South Africa,SADC,2011,rsptoryds,0.05385,62.746,8737.041269,694.1005859,40.13036687,17.53793755,21270,394951,753.1,52443325
10,ZAF,South Africa,SADC,2012,cvds,0.22936,63.272,8173.869138,654.2546997,40.13036687,17.53793755,89141,388650,731.3,53145033
10,ZAF,South Africa,SADC,2012,diabmtus,0.08526,63.272,8173.869138,654.2546997,40.13036687,17.53793755,33135,388650,731.3,53145033
10,ZAF,South Africa,SADC,2012,malineopms,0.13511,63.272,8173.869138,654.2546997,40.13036687,17.53793755,52509,388650,731.3,53145033
10,ZAF,South Africa,SADC,2012,rsptoryds,0.0533,63.272,8173.869138,654.2546997,40.13036687,17.53793755,20716,388650,731.3,53145033
10,ZAF,South Africa,SADC,2013,cvds,0.23127,63.793,7441.230854,602.6763916,40.13036687,17.53793755,89421,386651,717.7,53873616
10,ZAF,South Africa,SADC,2013,diabmtus,0.08788,63.793,7441.230854,602.6763916,40.13036687,17.53793755,33978,386651,717.7,53873616
10,ZAF,South Africa,SADC,2013,malineopms,0.1387,63.793,7441.230854,602.6763916,40.13036687,17.53793755,53628,386651,717.7,53873616
10,ZAF,South Africa,SADC,2013,rsptoryds,0.05303,63.793,7441.230854,602.6763916,40.13036687,17.53793755,20503,386651,717.7,53873616
10,ZAF,South Africa,SADC,2014,cvds,0.23272,64.312,6965.137897,547.8344116,40.13036687,17.53793755,91628,393724,719.4,54729551
10,ZAF,South Africa,SADC,2014,diabmtus,0.09066,64.312,6965.137897,547.8344116,40.13036687,17.53793755,35695,393724,719.4,54729551
10,ZAF,South Africa,SADC,2014,malineopms,0.14122,64.312,6965.137897,547.8344116,40.13036687,17.53793755,55602,393724,719.4,54729551
10,ZAF,South Africa,SADC,2014,rsptoryds,0.05273,64.312,6965.137897,547.8344116,40.13036687,17.53793755,20761,393724,719.4,54729551
10,ZAF,South Africa,SADC,2015,cvds,0.23328,64.828,6204.929901,499.3633423,40.13036687,17.53793755,94113,403428,722,55876504
10,ZAF,South Africa,SADC,2015,diabmtus,0.09288,64.828,6204.929901,499.3633423,40.13036687,17.53793755,37470,403428,722,55876504
10,ZAF,South Africa,SADC,2015,malineopms,0.1409,64.828,6204.929901,499.3633423,40.13036687,17.53793755,56843,403428,722,55876504
10,ZAF,South Africa,SADC,2015,rsptoryds,0.05215,64.828,6204.929901,499.3633423,40.13036687,17.53793755,21039,403428,722,55876504
10,ZAF,South Africa,SADC,2016,cvds,0.23948,65.341,5735.066787,463.344635,40.13036687,17.53793755,96490,402911,714.1,56422274
10,ZAF,South Africa,SADC,2016,diabmtus,0.0959,65.341,5735.066787,463.344635,40.13036687,17.53793755,38640,402911,714.1,56422274
10,ZAF,South Africa,SADC,2016,malineopms,0.14171,65.341,5735.066787,463.344635,40.13036687,17.53793755,57095,402911,714.1,56422274
10,ZAF,South Africa,SADC,2016,rsptoryds,0.05287,65.341,5735.066787,463.344635,40.13036687,17.53793755,21302,402911,714.1,56422274
10,ZAF,South Africa,SADC,2017,cvds,0.24579,65.85,6734.475153,536.7772217,40.13036687,17.53793755,97535,396828,700.6,56641209
10,ZAF,South Africa,SADC,2017,diabmtus,0.09762,65.85,6734.475153,536.7772217,40.13036687,17.53793755,38740,396828,700.6,56641209
10,ZAF,South Africa,SADC,2017,malineopms,0.1452,65.85,6734.475153,536.7772217,40.13036687,17.53793755,57619,396828,700.6,56641209
10,ZAF,South Africa,SADC,2017,rsptoryds,0.05426,65.85,6734.475153,536.7772217,40.13036687,17.53793755,21532,396828,700.6,56641209
10,ZAF,South Africa,SADC,2018,cvds,0.24494,66.355,7067.724165,570.0977783,40.13036687,17.53793755,90925,371217,647.4,57339635
10,ZAF,South Africa,SADC,2018,diabmtus,0.09624,66.355,7067.724165,570.0977783,40.13036687,17.53793755,35726,371217,647.4,57339635
10,ZAF,South Africa,SADC,2018,malineopms,0.15282,66.355,7067.724165,570.0977783,40.13036687,17.53793755,56728,371217,647.4,57339635
10,ZAF,South Africa,SADC,2018,rsptoryds,0.05438,66.355,7067.724165,570.0977783,40.13036687,17.53793755,20186,371217,647.4,57339635
10,ZAF,South Africa,SADC,2019,cvds,0.24441,66.856,6702.526617,551.4352417,40.13036687,17.53793755,87794,359210,618.4,58087055
10,ZAF,South Africa,SADC,2019,diabmtus,0.09577,66.856,6702.526617,551.4352417,40.13036687,17.53793755,34401,359210,618.4,58087055
10,ZAF,South Africa,SADC,2019,malineopms,0.15825,66.856,6702.526617,551.4352417,40.13036687,17.53793755,56845,359210,618.4,58087055
10,ZAF,South Africa,SADC,2019,rsptoryds,0.05436,66.856,6702.526617,551.4352417,40.13036687,17.53793755,19525,359210,618.4,58087055
11,TZA,Tanzania,SADC,2000,cvds,0.15383,22.309,399.3254395,12.25793076,80.42358053,22.39138117,33273,216294,627.6,34463704
11,TZA,Tanzania,SADC,2000,diabmtus,0.02658,22.309,399.3254395,12.25793076,80.42358053,22.39138117,5750,216294,627.6,34463704
11,TZA,Tanzania,SADC,2000,malineopms,0.06775,22.309,399.3254395,12.25793076,80.42358053,22.39138117,14655,216294,627.6,34463704
11,TZA,Tanzania,SADC,2000,rsptoryds,0.02337,22.309,399.3254395,12.25793076,80.42358053,22.39138117,5054,216294,627.6,34463704
11,TZA,Tanzania,SADC,2001,cvds,0.1506,22.674,394.2176819,15.08091736,80.42358053,22.39138117,32224,213974,604.2,35414469
11,TZA,Tanzania,SADC,2001,diabmtus,0.02641,22.674,394.2176819,15.08091736,80.42358053,22.39138117,5652,213974,604.2,35414469
11,TZA,Tanzania,SADC,2001,malineopms,0.06853,22.674,394.2176819,15.08091736,80.42358053,22.39138117,14664,213974,604.2,35414469
11,TZA,Tanzania,SADC,2001,rsptoryds,0.02284,22.674,394.2176819,15.08091736,80.42358053,22.39138117,4887,213974,604.2,35414469
11,TZA,Tanzania,SADC,2002,cvds,0.14708,23.044,400.0769348,16.92565536,80.42358053,22.39138117,31023,210923,580.2,36353531
11,TZA,Tanzania,SADC,2002,diabmtus,0.02593,23.044,400.0769348,16.92565536,80.42358053,22.39138117,5470,210923,580.2,36353531
11,TZA,Tanzania,SADC,2002,malineopms,0.0707,23.044,400.0769348,16.92565536,80.42358053,22.39138117,14912,210923,580.2,36353531
11,TZA,Tanzania,SADC,2002,rsptoryds,0.02214,23.044,400.0769348,16.92565536,80.42358053,22.39138117,4669,210923,580.2,36353531
11,TZA,Tanzania,SADC,2003,cvds,0.1436,23.611,419.4202576,20.26038742,80.42358053,22.39138117,30334,211235,565.8,37333918
11,TZA,Tanzania,SADC,2003,diabmtus,0.02558,23.611,419.4202576,20.26038742,80.42358053,22.39138117,5404,211235,565.8,37333918
11,TZA,Tanzania,SADC,2003,malineopms,0.07291,23.611,419.4202576,20.26038742,80.42358053,22.39138117,15402,211235,565.8,37333918
11,TZA,Tanzania,SADC,2003,rsptoryds,0.02153,23.611,419.4202576,20.26038742,80.42358053,22.39138117,4548,211235,565.8,37333918
11,TZA,Tanzania,SADC,2004,cvds,0.1389,24.223,447.4358826,23.29498863,80.42358053,22.39138117,29152,209872,547.1,38360879
11,TZA,Tanzania,SADC,2004,diabmtus,0.02496,24.223,447.4358826,23.29498863,80.42358053,22.39138117,5239,209872,547.1,38360879
11,TZA,Tanzania,SADC,2004,malineopms,0.0756,24.223,447.4358826,23.29498863,80.42358053,22.39138117,15867,209872,547.1,38360879
11,TZA,Tanzania,SADC,2004,rsptoryds,0.0208,24.223,447.4358826,23.29498863,80.42358053,22.39138117,4366,209872,547.1,38360879
11,TZA,Tanzania,SADC,2005,cvds,0.13467,24.845,480.1800537,27.53238869,80.42358053,22.39138117,28484,211514,536.3,39439505
11,TZA,Tanzania,SADC,2005,diabmtus,0.02449,24.845,480.1800537,27.53238869,80.42358053,22.39138117,5181,211514,536.3,39439505
11,TZA,Tanzania,SADC,2005,malineopms,0.07693,24.845,480.1800537,27.53238869,80.42358053,22.39138117,16271,211514,536.3,39439505
11,TZA,Tanzania,SADC,2005,rsptoryds,0.02013,24.845,480.1800537,27.53238869,80.42358053,22.39138117,4257,211514,536.3,39439505
11,TZA,Tanzania,SADC,2006,cvds,0.13608,25.478,472.6133423,35.36390686,80.42358053,22.39138117,29878,219562,541.3,40562052
11,TZA,Tanzania,SADC,2006,diabmtus,0.02453,25.478,472.6133423,35.36390686,80.42358053,22.39138117,5386,219562,541.3,40562052
11,TZA,Tanzania,SADC,2006,malineopms,0.07627,25.478,472.6133423,35.36390686,80.42358053,22.39138117,16745,219562,541.3,40562052
11,TZA,Tanzania,SADC,2006,rsptoryds,0.01987,25.478,472.6133423,35.36390686,80.42358053,22.39138117,4362,219562,541.3,40562052
11,TZA,Tanzania,SADC,2007,cvds,0.13775,26.121,539.5395508,35.99416351,80.42358053,22.39138117,31456,228356,547.4,41716497
11,TZA,Tanzania,SADC,2007,diabmtus,0.02477,26.121,539.5395508,35.99416351,80.42358053,22.39138117,5657,228356,547.4,41716497
11,TZA,Tanzania,SADC,2007,malineopms,0.07593,26.121,539.5395508,35.99416351,80.42358053,22.39138117,17338,228356,547.4,41716497
11,TZA,Tanzania,SADC,2007,rsptoryds,0.01978,26.121,539.5395508,35.99416351,80.42358053,22.39138117,4517,228356,547.4,41716497
11,TZA,Tanzania,SADC,2008,cvds,0.13996,26.776,671.2444458,36.01263428,80.42358053,22.39138117,33692,240720,561.5,42870884
11,TZA,Tanzania,SADC,2008,diabmtus,0.0252,26.776,671.2444458,36.01263428,80.42358053,22.39138117,6065,240720,561.5,42870884
11,TZA,Tanzania,SADC,2008,malineopms,0.07409,26.776,671.2444458,36.01263428,80.42358053,22.39138117,17834,240720,561.5,42870884
11,TZA,Tanzania,SADC,2008,rsptoryds,0.01988,26.776,671.2444458,36.01263428,80.42358053,22.39138117,4786,240720,561.5,42870884
11,TZA,Tanzania,SADC,2009,cvds,0.13843,27.439,688.7103882,33.38547516,80.42358053,22.39138117,33779,244010,555.1,43957933
11,TZA,Tanzania,SADC,2009,diabmtus,0.02478,27.439,688.7103882,33.38547516,80.42358053,22.39138117,6047,244010,555.1,43957933
11,TZA,Tanzania,SADC,2009,malineopms,0.07512,27.439,688.7103882,33.38547516,80.42358053,22.39138117,18330,244010,555.1,43957933
11,TZA,Tanzania,SADC,2009,rsptoryds,0.01935,27.439,688.7103882,33.38547516,80.42358053,22.39138117,4721,244010,555.1,43957933
11,TZA,Tanzania,SADC,2010,cvds,0.13487,28.114,730.7823486,36.89682007,80.42358053,22.39138117,32733,242695,538,45110527
11,TZA,Tanzania,SADC,2010,diabmtus,0.02427,28.114,730.7823486,36.89682007,80.42358053,22.39138117,5890,242695,538,45110527
11,TZA,Tanzania,SADC,2010,malineopms,0.0774,28.114,730.7823486,36.89682007,80.42358053,22.39138117,18784,242695,538,45110527
11,TZA,Tanzania,SADC,2010,rsptoryds,0.01863,28.114,730.7823486,36.89682007,80.42358053,22.39138117,4522,242695,538,45110527
11,TZA,Tanzania,SADC,2011,cvds,0.13526,28.798,768.9334106,37.43364334,80.42358053,22.39138117,33213,245541,529,46416031
11,TZA,Tanzania,SADC,2011,diabmtus,0.02433,28.798,768.9334106,37.43364334,80.42358053,22.39138117,5974,245541,529,46416031
11,TZA,Tanzania,SADC,2011,malineopms,0.0794,28.798,768.9334106,37.43364334,80.42358053,22.39138117,19495,245541,529,46416031
11,TZA,Tanzania,SADC,2011,rsptoryds,0.01852,28.798,768.9334106,37.43364334,80.42358053,22.39138117,4548,245541,529,46416031
11,TZA,Tanzania,SADC,2012,cvds,0.13255,29.493,854.5404663,41.63511276,80.42358053,22.39138117,32443,244761,512.2,47786137
11,TZA,Tanzania,SADC,2012,diabmtus,0.02364,29.493,854.5404663,41.63511276,80.42358053,22.39138117,5785,244761,512.2,47786137
11,TZA,Tanzania,SADC,2012,malineopms,0.08305,29.493,854.5404663,41.63511276,80.42358053,22.39138117,20328,244761,512.2,47786137
11,TZA,Tanzania,SADC,2012,rsptoryds,0.01783,29.493,854.5404663,41.63511276,80.42358053,22.39138117,4364,244761,512.2,47786137
11,TZA,Tanzania,SADC,2013,cvds,0.13305,30.196,954.6588135,43.09357452,80.42358053,22.39138117,33965,255282,518.3,49253643
11,TZA,Tanzania,SADC,2013,diabmtus,0.02396,30.196,954.6588135,43.09357452,80.42358053,22.39138117,6117,255282,518.3,49253643
11,TZA,Tanzania,SADC,2013,malineopms,0.08267,30.196,954.6588135,43.09357452,80.42358053,22.39138117,21103,255282,518.3,49253643
11,TZA,Tanzania,SADC,2013,rsptoryds,0.01782,30.196,954.6588135,43.09357452,80.42358053,22.39138117,4548,255282,518.3,49253643
11,TZA,Tanzania,SADC,2014,cvds,0.13124,30.904,1013.428772,39.47782898,80.42358053,22.39138117,33665,256512,504.8,50814552
11,TZA,Tanzania,SADC,2014,diabmtus,0.02373,30.904,1013.428772,39.47782898,80.42358053,22.39138117,6086,256512,504.8,50814552
11,TZA,Tanzania,SADC,2014,malineopms,0.08458,30.904,1013.428772,39.47782898,80.42358053,22.39138117,21697,256512,504.8,50814552
11,TZA,Tanzania,SADC,2014,rsptoryds,0.01747,30.904,1013.428772,39.47782898,80.42358053,22.39138117,4482,256512,504.8,50814552
11,TZA,Tanzania,SADC,2015,cvds,0.1301,31.617,929.7998047,32.90985107,80.42358053,22.39138117,34500,265184,504.7,52542823
11,TZA,Tanzania,SADC,2015,diabmtus,0.02367,31.617,929.7998047,32.90985107,80.42358053,22.39138117,6278,265184,504.7,52542823
11,TZA,Tanzania,SADC,2015,malineopms,0.08428,31.617,929.7998047,32.90985107,80.42358053,22.39138117,22349,265184,504.7,52542823
11,TZA,Tanzania,SADC,2015,rsptoryds,0.01719,31.617,929.7998047,32.90985107,80.42358053,22.39138117,4558,265184,504.7,52542823
11,TZA,Tanzania,SADC,2016,cvds,0.13261,32.333,942.8890381,36.26340103,80.42358053,22.39138117,36525,275436,506.3,54401802
11,TZA,Tanzania,SADC,2016,diabmtus,0.02421,32.333,942.8890381,36.26340103,80.42358053,22.39138117,6667,275436,506.3,54401802
11,TZA,Tanzania,SADC,2016,malineopms,0.08436,32.333,942.8890381,36.26340103,80.42358053,22.39138117,23237,275436,506.3,54401802
11,TZA,Tanzania,SADC,2016,rsptoryds,0.01731,32.333,942.8890381,36.26340103,80.42358053,22.39138117,4767,275436,506.3,54401802
11,TZA,Tanzania,SADC,2017,cvds,0.13261,33.053,975.9046631,38.65550995,80.42358053,22.39138117,37419,282179,501.5,56267032
11,TZA,Tanzania,SADC,2017,diabmtus,0.0243,33.053,975.9046631,38.65550995,80.42358053,22.39138117,6857,282179,501.5,56267032
11,TZA,Tanzania,SADC,2017,malineopms,0.08611,33.053,975.9046631,38.65550995,80.42358053,22.39138117,24298,282179,501.5,56267032
11,TZA,Tanzania,SADC,2017,rsptoryds,0.01716,33.053,975.9046631,38.65550995,80.42358053,22.39138117,4843,282179,501.5,56267032
11,TZA,Tanzania,SADC,2018,cvds,0.1319,33.776,1011.600159,40.83135605,80.42358053,22.39138117,38005,288129,496,58090443
11,TZA,Tanzania,SADC,2018,diabmtus,0.02431,33.776,1011.600159,40.83135605,80.42358053,22.39138117,7003,288129,496,58090443
11,TZA,Tanzania,SADC,2018,malineopms,0.08864,33.776,1011.600159,40.83135605,80.42358053,22.39138117,25541,288129,496,58090443
11,TZA,Tanzania,SADC,2018,rsptoryds,0.01698,33.776,1011.600159,40.83135605,80.42358053,22.39138117,4891,288129,496,58090443
11,TZA,Tanzania,SADC,2019,cvds,0.13297,34.5,1050.931763,39.5618248,80.42358053,22.39138117,39528,297267,496.5,59872579
11,TZA,Tanzania,SADC,2019,diabmtus,0.02474,34.5,1050.931763,39.5618248,80.42358053,22.39138117,7355,297267,496.5,59872579
11,TZA,Tanzania,SADC,2019,malineopms,0.08905,34.5,1050.931763,39.5618248,80.42358053,22.39138117,26473,297267,496.5,59872579
11,TZA,Tanzania,SADC,2019,rsptoryds,0.01704,34.5,1050.931763,39.5618248,80.42358053,22.39138117,5065,297267,496.5,59872579
12,ZMB,Zambia,SADC,2000,cvds,0.15685,34.802,364.0261454,15.19319344,82.89117979,21.20871419,14026,89426,904.1,9891136
12,ZMB,Zambia,SADC,2000,diabmtus,0.03086,34.802,364.0261454,15.19319344,82.89117979,21.20871419,2760,89426,904.1,9891136
12,ZMB,Zambia,SADC,2000,malineopms,0.05205,34.802,364.0261454,15.19319344,82.89117979,21.20871419,4655,89426,904.1,9891136
12,ZMB,Zambia,SADC,2000,rsptoryds,0.02797,34.802,364.0261454,15.19319344,82.89117979,21.20871419,2501,89426,904.1,9891136
12,ZMB,Zambia,SADC,2001,cvds,0.15455,35.002,401.7323159,19.4038105,82.89117979,21.20871419,13803,89312,876.3,10191964
12,ZMB,Zambia,SADC,2001,diabmtus,0.03029,35.002,401.7323159,19.4038105,82.89117979,21.20871419,2705,89312,876.3,10191964
12,ZMB,Zambia,SADC,2001,malineopms,0.05237,35.002,401.7323159,19.4038105,82.89117979,21.20871419,4677,89312,876.3,10191964
12,ZMB,Zambia,SADC,2001,rsptoryds,0.02735,35.002,401.7323159,19.4038105,82.89117979,21.20871419,2443,89312,876.3,10191964
12,ZMB,Zambia,SADC,2002,cvds,0.15223,35.475,399.0990779,23.50069427,82.89117979,21.20871419,13773,90476,861,10508294
12,ZMB,Zambia,SADC,2002,diabmtus,0.02971,35.475,399.0990779,23.50069427,82.89117979,21.20871419,2688,90476,861,10508294
12,ZMB,Zambia,SADC,2002,malineopms,0.05225,35.475,399.0990779,23.50069427,82.89117979,21.20871419,4727,90476,861,10508294
12,ZMB,Zambia,SADC,2002,rsptoryds,0.02657,35.475,399.0990779,23.50069427,82.89117979,21.20871419,2404,90476,861,10508294
12,ZMB,Zambia,SADC,2003,cvds,0.14889,35.951,452.286582,27.11714554,82.89117979,21.20871419,13548,90996,839.6,10837973
12,ZMB,Zambia,SADC,2003,diabmtus,0.02897,35.951,452.286582,27.11714554,82.89117979,21.20871419,2636,90996,839.6,10837973
12,ZMB,Zambia,SADC,2003,malineopms,0.05252,35.951,452.286582,27.11714554,82.89117979,21.20871419,4779,90996,839.6,10837973
12,ZMB,Zambia,SADC,2003,rsptoryds,0.0259,35.951,452.286582,27.11714554,82.89117979,21.20871419,2357,90996,839.6,10837973
12,ZMB,Zambia,SADC,2004,cvds,0.14788,36.43,556.0500516,30.49891281,82.89117979,21.20871419,13985,94573,845.3,11188040
12,ZMB,Zambia,SADC,2004,diabmtus,0.02867,36.43,556.0500516,30.49891281,82.89117979,21.20871419,2711,94573,845.3,11188040
12,ZMB,Zambia,SADC,2004,malineopms,0.05114,36.43,556.0500516,30.49891281,82.89117979,21.20871419,4836,94573,845.3,11188040
12,ZMB,Zambia,SADC,2004,rsptoryds,0.02554,36.43,556.0500516,30.49891281,82.89117979,21.20871419,2415,94573,845.3,11188040
12,ZMB,Zambia,SADC,2005,cvds,0.14474,36.911,720.4465047,45.59496307,82.89117979,21.20871419,13882,95907,829.3,11564870
12,ZMB,Zambia,SADC,2005,diabmtus,0.02791,36.911,720.4465047,45.59496307,82.89117979,21.20871419,2677,95907,829.3,11564870
12,ZMB,Zambia,SADC,2005,malineopms,0.05053,36.911,720.4465047,45.59496307,82.89117979,21.20871419,4846,95907,829.3,11564870
12,ZMB,Zambia,SADC,2005,rsptoryds,0.02474,36.911,720.4465047,45.59496307,82.89117979,21.20871419,2373,95907,829.3,11564870
12,ZMB,Zambia,SADC,2006,cvds,0.14335,37.395,1065.596417,59.4561615,82.89117979,21.20871419,14112,98442,822.3,11971567
12,ZMB,Zambia,SADC,2006,diabmtus,0.02747,37.395,1065.596417,59.4561615,82.89117979,21.20871419,2704,98442,822.3,11971567
12,ZMB,Zambia,SADC,2006,malineopms,0.05053,37.395,1065.596417,59.4561615,82.89117979,21.20871419,4974,98442,822.3,11971567
12,ZMB,Zambia,SADC,2006,rsptoryds,0.02409,37.395,1065.596417,59.4561615,82.89117979,21.20871419,2371,98442,822.3,11971567
12,ZMB,Zambia,SADC,2007,cvds,0.13914,37.881,1133.436158,51.91783524,82.89117979,21.20871419,13508,97083,782.8,12402073
12,ZMB,Zambia,SADC,2007,diabmtus,0.02645,37.881,1133.436158,51.91783524,82.89117979,21.20871419,2568,97083,782.8,12402073
12,ZMB,Zambia,SADC,2007,malineopms,0.05162,37.881,1133.436158,51.91783524,82.89117979,21.20871419,5011,97083,782.8,12402073
12,ZMB,Zambia,SADC,2007,rsptoryds,0.02292,37.881,1133.436158,51.91783524,82.89117979,21.20871419,2225,97083,782.8,12402073
12,ZMB,Zambia,SADC,2008,cvds,0.13594,38.371,1393.519491,62.25917435,82.89117979,21.20871419,13323,98004,762.5,12852966
12,ZMB,Zambia,SADC,2008,diabmtus,0.02573,38.371,1393.519491,62.25917435,82.89117979,21.20871419,2522,98004,762.5,12852966
12,ZMB,Zambia,SADC,2008,malineopms,0.05166,38.371,1393.519491,62.25917435,82.89117979,21.20871419,5063,98004,762.5,12852966
12,ZMB,Zambia,SADC,2008,rsptoryds,0.02199,38.371,1393.519491,62.25917435,82.89117979,21.20871419,2155,98004,762.5,12852966
12,ZMB,Zambia,SADC,2009,cvds,0.13401,38.861,1150.941746,59.36890793,82.89117979,21.20871419,13518,100871,757.4,13318087
12,ZMB,Zambia,SADC,2009,diabmtus,0.02548,38.861,1150.941746,59.36890793,82.89117979,21.20871419,2570,100871,757.4,13318087
12,ZMB,Zambia,SADC,2009,malineopms,0.05089,38.861,1150.941746,59.36890793,82.89117979,21.20871419,5133,100871,757.4,13318087
12,ZMB,Zambia,SADC,2009,rsptoryds,0.02136,38.861,1150.941746,59.36890793,82.89117979,21.20871419,2155,100871,757.4,13318087
12,ZMB,Zambia,SADC,2010,cvds,0.13259,39.355,1469.36145,58.39817047,82.89117979,21.20871419,14065,106075,769.1,13792086
12,ZMB,Zambia,SADC,2010,diabmtus,0.02546,39.355,1469.36145,58.39817047,82.89117979,21.20871419,2701,106075,769.1,13792086
12,ZMB,Zambia,SADC,2010,malineopms,0.04979,39.355,1469.36145,58.39817047,82.89117979,21.20871419,5281,106075,769.1,13792086
12,ZMB,Zambia,SADC,2010,rsptoryds,0.02083,39.355,1469.36145,58.39817047,82.89117979,21.20871419,2210,106075,769.1,13792086
12,ZMB,Zambia,SADC,2011,cvds,0.13413,39.851,1644.456831,65.0934906,82.89117979,21.20871419,14827,110546,774.9,14265814
